metric,env_steps,ppo_mean,ppo_std,dreamer_mean,dreamer_std,ppo_seed_0,ppo_seed_1,dreamer_seed_0,dreamer_seed_1,dreamer_seed_2,ppo_raw_seed_0,ppo_raw_seed_1,dreamer_raw_seed_0,dreamer_raw_seed_1,dreamer_raw_seed_2
mean_episode_return,43000.0,70.8990505685409,0.9038659923133352,62.82365202234885,3.979678535826714,71.80291656085423,69.99518457622756,61.56261647110711,68.20433862409139,58.70400097184805,46.381508111953735,12.053611129522324,77.41722425144195,91.07243295232773,78.96318209940195
mean_episode_return,44000.0,68.5490975954703,1.8967827381122717,64.61628235379082,4.084717622642512,70.44588033358256,66.65231485735802,63.00344551302591,70.22649563645592,60.61890591189066,40.86805820465088,22.4215167760849,79.48915487735748,91.51731146566391,79.69683024460078
mean_episode_return,45000.0,66.43144893433367,2.3297644250449636,66.40339391085962,4.162539744140765,68.76121335937863,64.1016845092887,64.43522515497844,72.19214679907302,62.58280977852742,40.52219343185425,32.60326278209686,81.561085503273,91.96218997900009,80.4304783897996
mean_episode_return,46000.0,65.02052606074582,2.7126915078787555,68.09280773410181,4.1785368528523135,67.73321756862458,62.30783455286707,65.66593328435626,73.97239601202104,64.64009390592813,60.84666919708252,42.04037022590637,79.60055176441193,89.70025039398193,82.09613455256462
mean_episode_return,47000.0,64.2842076115665,3.1582850891919385,69.68211770014615,4.177867449793133,67.44249270075844,61.12592252237456,66.70961176958356,75.59047661300934,66.74626471784556,81.17114496231079,51.47747766971588,77.3596862782669,87.25013628875732,83.82658271655083
mean_episode_return,48000.0,64.17431154208523,3.8356268228519568,71.17160202564834,4.190997438392407,68.0099383649372,60.338684719233285,67.56816479777382,77.04862668962572,68.8980145895455,101.49562072753906,60.91458511352539,75.11882079212188,84.80002218353272,85.55703088053703
mean_episode_return,49000.0,63.070092143757,4.08541838682833,72.56126071060835,4.253682629141403,67.15551053058533,58.98467375692867,68.24159236892699,78.34684624187018,71.09534352102789,73.9391718506813,50.16129744052887,72.87795530597687,82.3499080783081,87.28747904452324
mean_episode_return,50000.0,61.031957883919986,3.952957619513782,73.8510937550262,4.405758086067253,64.98491550343377,57.079000264406204,68.72989448304313,79.48513526974271,73.33825151229277,46.38272297382355,39.40800976753235,70.63708981983184,79.89979397308349,89.01792720850943
mean_episode_return,51000.0,58.30154263192699,3.6194358744791586,75.07981223951268,4.691534332055328,61.92097850640615,54.68210675744783,69.12020934514273,80.58510207299915,75.53412530039614,18.82627409696579,28.654722094535828,70.22612663911819,80.00345416273117,88.80349685067176
mean_episode_return,52000.0,55.87666968859377,3.8731333946897877,76.18987267713383,4.9917700205375555,59.74980308328356,52.003536293903984,69.54489523533776,81.5763037435014,77.44841905256234,28.77799963951111,22.301838636398315,69.94237591814041,80.28464946378708,88.45386103409767
mean_episode_return,53000.0,54.00679487912428,4.9111202408870085,77.17708763360905,5.251386625540207,58.91791512001129,49.09567463823727,70.01273240534555,82.45325546577453,79.06527502970704,48.106768786907196,17.049056231975555,69.65862519716262,80.56584476484299,88.10422521752358
mean_episode_return,54000.0,52.37189802740301,6.609185782926424,78.0414571089383,5.440054090214739,58.98108381032944,45.76271224447659,70.5237208551661,83.21595723981856,80.38469323183024,67.43553793430328,11.796273827552795,69.37487447618484,80.8470400658989,87.75458940094948
mean_episode_return,55000.0,50.68624416064648,8.289080853263538,78.78298110312163,5.539962544021436,58.97532501391002,42.39716330738295,71.07786058479945,83.86440906563351,81.40667365893192,66.5206401348114,14.786289513111115,69.09112375520705,81.1282353669548,87.40495358437538
mean_episode_return,56000.0,48.75934329699902,9.498639340202015,79.39760979344837,5.540873131794993,58.25798263720104,39.26070395679701,71.67902425581525,84.42715491438909,82.08665021014076,52.10996437072754,23.271503925323486,68.88869892719268,82.00885406257629,86.11942964950323
mean_episode_return,57000.0,46.6576160824015,10.138601867215975,79.87852601568838,5.54609395672884,56.79621794961748,36.51901421518553,72.13960103922255,84.85275880664096,82.64321820120162,37.69928860664368,31.756718337535858,68.69192777088165,82.93114390327453,84.76884397378683
mean_episode_return,58000.0,44.47460989228317,10.49135949711005,80.22527542152729,5.563446364940478,54.965969389393216,33.983250395173116,72.44652975497384,85.13750703032537,83.09178947928267,31.35572338104248,35.40639519691467,68.49515661457062,83.85343374397279,83.41825829807043
mean_episode_return,59000.0,42.32573804756006,11.01772109028839,80.4378580109651,5.593506701867658,53.34345913784845,31.30801695727167,72.59981040306909,85.2813995854423,83.43236404438392,37.11282396316528,31.802765727043152,68.29838545825959,84.77572358467103,82.06767262235404
mean_episode_return,60000.0,40.7026108560108,11.423449082033976,80.51627378400181,5.6369523747464205,52.126059938044776,29.279161773976824,72.59944298350835,85.28443647199177,83.66494189650533,42.869924545288086,28.19913625717163,68.10161430194856,85.69801342536927,80.71708694663764
mean_episode_return,61000.0,40.02373377765928,11.4728711048762,80.4734760196554,5.645617897479034,51.49660488253548,28.55086267278308,72.52363188676561,85.08830891080311,83.80848726139746,49.703301668167114,27.331370949745178,69.54713534559251,85.39581890348435,79.76475001168251
mean_episode_return,62000.0,40.652167831857994,11.007931194844698,80.37829348504046,5.640936012099407,51.660099026702696,29.6442366370133,72.42046347893759,84.84191957149778,83.87249740468602,60.841784954071045,37.407062292099,71.10682643522263,85.00849980024338,78.84009881806374
mean_episode_return,63000.0,42.220795412148746,10.395746958397684,80.2354484664306,5.623459893830458,52.61654237054643,31.825048453751066,72.29290271223884,84.55590177426019,83.85754091279276,71.98026823997498,47.48275363445282,72.66651752485276,84.62118069700242,77.91544762444497
mean_episode_return,64000.0,44.178940108844216,10.186994805222465,80.04494096382582,5.59221169491848,54.36593491406668,33.99194530362175,72.14094958666936,84.23025551909038,83.76361778571773,83.1187515258789,57.55844497680664,74.22620861448289,84.23386159376145,76.9907964308262
mean_episode_return,65000.0,46.258545798914774,10.067517853918531,79.80677097722611,5.546379577024744,56.326063652833305,36.19102794499624,71.96460410222915,83.8649808059883,83.5907280234609,82.03076171875,68.60225224494934,75.785899704113,83.84654249052048,76.06614523720742
mean_episode_return,66000.0,48.341007113456726,9.909845990794047,79.49806308913912,5.534854040377516,58.25085310425077,38.43116112266268,71.6707306789402,83.45128150798365,83.37217708049351,80.9427719116211,79.64605951309204,75.38974361420513,83.27450472090244,75.84090858748436
mean_episode_return,67000.0,49.951902576855254,9.204098761081696,79.209405989353,5.490391592106374,59.15600133793695,40.74780381577356,71.44487676342317,83.11744222954022,83.0658989750956,79.85478210449219,90.68986678123474,74.85761953855396,82.68962554666996,75.66429433920861
mean_episode_return,68000.0,50.85861769460496,8.350568129902793,78.94720784082439,5.407754621156512,59.209185824507756,42.50804956470217,71.30039148650106,82.87242366209641,82.6688083738757,82.28801918029785,88.4426383972168,74.3254954629028,82.10474637243748,75.48768009093284
