metric,tag,iteration,raw_value,smoothed_value
train_mean_reward,Train/mean_reward,2759.0,96.79792022705078,97.19967798605711
train_mean_reward,Train/mean_reward,2760.0,96.79792022705078,97.11932643425584
train_mean_reward,Train/mean_reward,2761.0,96.78923034667969,97.0533072167406
train_mean_reward,Train/mean_reward,2762.0,96.78923034667969,97.00049184272842
train_mean_reward,Train/mean_reward,2763.0,96.76998138427734,96.9543897510382
train_mean_reward,Train/mean_reward,2764.0,96.76998138427734,96.91750807768604
train_mean_reward,Train/mean_reward,2765.0,96.7623291015625,96.88647228246134
train_mean_reward,Train/mean_reward,2766.0,96.7623291015625,96.86164364628158
train_mean_reward,Train/mean_reward,2767.0,96.75762176513672,96.84083927005261
train_mean_reward,Train/mean_reward,2768.0,96.75762176513672,96.82419576906943
train_mean_reward,Train/mean_reward,2769.0,96.75762176513672,96.8108809682829
train_mean_reward,Train/mean_reward,2770.0,96.75001525878906,96.79870782638413
train_mean_reward,Train/mean_reward,2771.0,96.75001525878906,96.78896931286512
train_mean_reward,Train/mean_reward,2772.0,96.73670196533203,96.7785158433585
train_mean_reward,Train/mean_reward,2773.0,96.73670196533203,96.77015306775321
train_mean_reward,Train/mean_reward,2774.0,96.54353332519531,96.72482911924163
train_mean_reward,Train/mean_reward,2775.0,96.54353332519531,96.68856996043236
train_mean_reward,Train/mean_reward,2776.0,96.54572296142578,96.66000056063105
train_mean_reward,Train/mean_reward,2777.0,96.28701782226562,96.58540401295795
train_mean_reward,Train/mean_reward,2778.0,96.2912368774414,96.52657058585464
train_mean_reward,Train/mean_reward,2779.0,96.28587341308594,96.4784311513009
train_mean_reward,Train/mean_reward,2780.0,96.28587341308594,96.4399196036579
train_mean_reward,Train/mean_reward,2781.0,96.28852081298828,96.40963984552397
train_mean_reward,Train/mean_reward,2782.0,96.25016784667969,96.37774544575512
train_mean_reward,Train/mean_reward,2783.0,96.25416564941406,96.35302948648692
train_mean_reward,Train/mean_reward,2784.0,96.15673828125,96.31377124543954
train_mean_reward,Train/mean_reward,2785.0,96.15281677246094,96.28158035084383
train_mean_reward,Train/mean_reward,2786.0,96.13585662841797,96.25243560635865
train_mean_reward,Train/mean_reward,2787.0,96.14921569824219,96.23179162473537
train_mean_reward,Train/mean_reward,2788.0,96.14257049560547,96.21394739890938
train_mean_reward,Train/mean_reward,2789.0,97.19539642333984,96.41023720379548
train_mean_reward,Train/mean_reward,2790.0,97.19873809814453,96.56793738266529
train_mean_reward,Train/mean_reward,2791.0,97.19120788574219,96.69259148328067
train_mean_reward,Train/mean_reward,2792.0,97.18219757080078,96.79051270078469
train_mean_reward,Train/mean_reward,2793.0,97.18219757080078,96.86884967478791
train_mean_reward,Train/mean_reward,2794.0,97.17646026611328,96.93037179305298
train_mean_reward,Train/mean_reward,2795.0,97.17646026611328,96.97958948766505
train_mean_reward,Train/mean_reward,2796.0,97.1674575805664,97.01716310624532
train_mean_reward,Train/mean_reward,2797.0,97.1674575805664,97.04722200110955
train_mean_reward,Train/mean_reward,2798.0,97.16039276123047,97.06985615313374
train_mean_reward,Train/mean_reward,2799.0,97.16059112548828,97.08800314760465
train_mean_reward,Train/mean_reward,2800.0,97.18184661865234,97.1067718418142
train_mean_reward,Train/mean_reward,2801.0,97.18468475341797,97.12235442413495
train_mean_reward,Train/mean_reward,2802.0,97.18468475341797,97.13482048999155
train_mean_reward,Train/mean_reward,2803.0,97.05126190185547,97.11810877236434
train_mean_reward,Train/mean_reward,2804.0,97.05126190185547,97.10473939826257
train_mean_reward,Train/mean_reward,2805.0,97.02934265136719,97.0896600488835
train_mean_reward,Train/mean_reward,2806.0,97.02934265136719,97.07759656938025
train_mean_reward,Train/mean_reward,2807.0,97.0508804321289,97.07225334192998
train_mean_reward,Train/mean_reward,2808.0,97.0508804321289,97.06797875996976
train_mean_reward,Train/mean_reward,2809.0,97.056396484375,97.0656623048508
train_mean_reward,Train/mean_reward,2810.0,97.056396484375,97.06380914075564
train_mean_reward,Train/mean_reward,2811.0,97.09024047851562,97.06909540830765
train_mean_reward,Train/mean_reward,2812.0,97.09024047851562,97.07332442234923
train_mean_reward,Train/mean_reward,2813.0,97.0943374633789,97.07752703055516
train_mean_reward,Train/mean_reward,2814.0,97.0943374633789,97.08088911711991
train_mean_reward,Train/mean_reward,2815.0,97.08753967285156,97.08221922826624
train_mean_reward,Train/mean_reward,2816.0,97.08753967285156,97.0832833171833
train_mean_reward,Train/mean_reward,2817.0,97.07185363769531,97.0809973812857
train_mean_reward,Train/mean_reward,2818.0,97.07185363769531,97.07916863256762
train_mean_reward,Train/mean_reward,2819.0,97.08998107910156,97.08133112187441
train_mean_reward,Train/mean_reward,2820.0,97.08998107910156,97.08306111331984
train_mean_reward,Train/mean_reward,2821.0,97.06320190429688,97.07908927151526
train_mean_reward,Train/mean_reward,2822.0,97.06320190429688,97.07591179807159
train_mean_reward,Train/mean_reward,2823.0,97.03439331054688,97.06760810056664
train_mean_reward,Train/mean_reward,2824.0,96.257080078125,96.90550249607831
train_mean_reward,Train/mean_reward,2825.0,96.1990966796875,96.76422133280015
train_mean_reward,Train/mean_reward,2826.0,96.18372344970703,96.64812175618152
train_mean_reward,Train/mean_reward,2827.0,96.21924591064453,96.56234658707412
train_mean_reward,Train/mean_reward,2828.0,96.21794128417969,96.49346552649523
train_mean_reward,Train/mean_reward,2829.0,96.21143341064453,96.4370591033251
train_mean_reward,Train/mean_reward,2830.0,96.21186065673828,96.39201941400773
train_mean_reward,Train/mean_reward,2831.0,96.14793395996094,96.34320232319837
train_mean_reward,Train/mean_reward,2832.0,97.29175567626953,96.5329129938126
train_mean_reward,Train/mean_reward,2833.0,97.30033874511719,96.68639814407352
train_mean_reward,Train/mean_reward,2834.0,97.29930114746094,96.808978744751
train_mean_reward,Train/mean_reward,2835.0,97.28443145751953,96.90406928730471
train_mean_reward,Train/mean_reward,2836.0,97.27886199951172,96.97902782974612
train_mean_reward,Train/mean_reward,2837.0,97.29520416259766,97.04226309631642
train_mean_reward,Train/mean_reward,2838.0,97.31067657470703,97.09594579199455
train_mean_reward,Train/mean_reward,2839.0,97.31067657470703,97.13889194853705
train_mean_reward,Train/mean_reward,2840.0,97.29945373535156,97.17100430589996
train_mean_reward,Train/mean_reward,2841.0,97.29945373535156,97.19669419179027
train_mean_reward,Train/mean_reward,2842.0,98.14217376708984,97.38579010685018
train_mean_reward,Train/mean_reward,2843.0,98.14217376708984,97.53706683889811
train_mean_reward,Train/mean_reward,2844.0,98.13423919677734,97.65650131047396
train_mean_reward,Train/mean_reward,2845.0,98.13543701171875,97.75228845072292
train_mean_reward,Train/mean_reward,2846.0,98.14179229736328,97.83018922005098
train_mean_reward,Train/mean_reward,2847.0,98.13043975830078,97.89023932770094
train_mean_reward,Train/mean_reward,2848.0,98.13941955566406,97.94007537329357
train_mean_reward,Train/mean_reward,2849.0,98.11522674560547,97.97510564775594
train_mean_reward,Train/mean_reward,2850.0,98.12483978271484,98.00505247474771
train_mean_reward,Train/mean_reward,2851.0,98.11368560791016,98.02677910138021
train_mean_reward,Train/mean_reward,2852.0,98.12332916259766,98.04608911362371
train_mean_reward,Train/mean_reward,2853.0,98.13298034667969,98.06346736023491
train_mean_reward,Train/mean_reward,2854.0,98.14002227783203,98.07877834375434
train_mean_reward,Train/mean_reward,2855.0,98.17155456542969,98.09733358808941
train_mean_reward,Train/mean_reward,2856.0,98.17345428466797,98.11255772740512
train_mean_reward,Train/mean_reward,2857.0,98.3749008178711,98.16502634549832
train_mean_reward,Train/mean_reward,2858.0,98.37572479248047,98.20716603489475
train_mean_reward,Train/mean_reward,2859.0,98.37848663330078,98.24143015457597
train_mean_reward,Train/mean_reward,2860.0,98.62504577636719,98.3181532789342
train_mean_reward,Train/mean_reward,2861.0,98.63728332519531,98.38197928818643
train_mean_reward,Train/mean_reward,2862.0,98.61996459960938,98.42957635047102
train_mean_reward,Train/mean_reward,2863.0,98.62113952636719,98.46788898565026
train_mean_reward,Train/mean_reward,2864.0,98.63693237304688,98.50169766312959
train_mean_reward,Train/mean_reward,2865.0,98.63693237304688,98.52874460511305
train_mean_reward,Train/mean_reward,2866.0,97.8562240600586,98.39424049610216
train_mean_reward,Train/mean_reward,2867.0,97.84474182128906,98.28434076113953
train_mean_reward,Train/mean_reward,2868.0,96.98096466064453,98.02366554104053
train_mean_reward,Train/mean_reward,2869.0,97.00605010986328,97.82014245480508
train_mean_reward,Train/mean_reward,2870.0,97.00605010986328,97.65732398581673
train_mean_reward,Train/mean_reward,2871.0,97.03218841552734,97.53229687175886
train_mean_reward,Train/mean_reward,2872.0,97.0338134765625,97.43260019271959
train_mean_reward,Train/mean_reward,2873.0,97.0586929321289,97.35781874060146
train_mean_reward,Train/mean_reward,2874.0,97.076904296875,97.30163585185616
train_mean_reward,Train/mean_reward,2875.0,97.076904296875,97.25668954085992
train_mean_reward,Train/mean_reward,2876.0,97.0767593383789,97.22070350036373
train_mean_reward,Train/mean_reward,2877.0,97.09215545654297,97.19499389159958
train_mean_reward,Train/mean_reward,2878.0,97.06668853759766,97.1693328207992
train_mean_reward,Train/mean_reward,2879.0,97.03443908691406,97.14235407402218
train_mean_reward,Train/mean_reward,2880.0,97.03443908691406,97.12077107660056
train_mean_reward,Train/mean_reward,2881.0,98.57588195800781,97.41179325288202
train_mean_reward,Train/mean_reward,2882.0,98.57588195800781,97.64461099390718
train_mean_reward,Train/mean_reward,2883.0,98.54314422607422,97.82431764034058
train_mean_reward,Train/mean_reward,2884.0,98.54479217529297,97.96841254733106
train_mean_reward,Train/mean_reward,2885.0,98.54641723632812,98.08401348513047
train_mean_reward,Train/mean_reward,2886.0,98.53001403808594,98.17321359572156
train_mean_reward,Train/mean_reward,2887.0,98.54293060302734,98.24715699718271
train_mean_reward,Train/mean_reward,2888.0,98.54293060302734,98.30631171835164
train_mean_reward,Train/mean_reward,2889.0,98.53556060791016,98.35216149626335
train_mean_reward,Train/mean_reward,2890.0,98.5548095703125,98.39269111107318
train_mean_reward,Train/mean_reward,2891.0,98.5455551147461,98.42326391180777
train_mean_reward,Train/mean_reward,2892.0,98.54883575439453,98.44837828032512
train_mean_reward,Train/mean_reward,2893.0,98.54883575439453,98.468469775139
train_mean_reward,Train/mean_reward,2894.0,98.53630828857422,98.48203747782604
train_mean_reward,Train/mean_reward,2895.0,98.54295349121094,98.49422068050302
train_mean_reward,Train/mean_reward,2896.0,98.54525756835938,98.50442805807428
train_mean_reward,Train/mean_reward,2897.0,98.5438232421875,98.51230709489693
train_mean_reward,Train/mean_reward,2898.0,98.54048156738281,98.5179419893941
train_mean_reward,Train/mean_reward,2899.0,98.53179931640625,98.52071345479654
train_mean_reward,Train/mean_reward,2900.0,98.53179931640625,98.52293062711848
train_mean_reward,Train/mean_reward,2901.0,98.53180694580078,98.52470589085495
train_mean_reward,Train/mean_reward,2902.0,98.55229949951172,98.5302246125863
train_mean_reward,Train/mean_reward,2903.0,98.55229949951172,98.53463958997139
train_mean_reward,Train/mean_reward,2904.0,98.53921508789062,98.53555468955523
train_mean_reward,Train/mean_reward,2905.0,98.54961395263672,98.53836654217153
train_mean_reward,Train/mean_reward,2906.0,98.54065704345703,98.53882464242864
train_mean_reward,Train/mean_reward,2907.0,98.5365982055664,98.5383793550562
train_mean_reward,Train/mean_reward,2908.0,98.53753662109375,98.5382108082637
train_mean_reward,Train/mean_reward,2909.0,98.53097534179688,98.53676371497033
train_mean_reward,Train/mean_reward,2910.0,98.53185272216797,98.53578151640986
train_mean_reward,Train/mean_reward,2911.0,99.3059310913086,98.68981143138961
train_mean_reward,Train/mean_reward,2912.0,99.35346984863281,98.82254311483825
train_mean_reward,Train/mean_reward,2913.0,98.51564025878906,98.76116254362842
train_mean_reward,Train/mean_reward,2914.0,98.51011657714844,98.71095335033242
train_mean_reward,Train/mean_reward,2915.0,98.48534393310547,98.66583146688703
train_mean_reward,Train/mean_reward,2916.0,98.47306823730469,98.62727882097056
train_mean_reward,Train/mean_reward,2917.0,98.50328826904297,98.60248071058504
train_mean_reward,Train/mean_reward,2918.0,98.50297546386719,98.58257966124148
train_mean_reward,Train/mean_reward,2919.0,98.48869323730469,98.56380237645413
train_mean_reward,Train/mean_reward,2920.0,98.5277099609375,98.5565838933508
train_mean_reward,Train/mean_reward,2921.0,98.52776336669922,98.55081978802049
train_mean_reward,Train/mean_reward,2922.0,98.5545654296875,98.55156891635389
train_mean_reward,Train/mean_reward,2923.0,98.5545654296875,98.5521682190206
train_mean_reward,Train/mean_reward,2924.0,98.55778503417969,98.55329158205242
train_mean_reward,Train/mean_reward,2925.0,98.52556610107422,98.54774648585679
train_mean_reward,Train/mean_reward,2926.0,98.50041198730469,98.53827958614637
train_mean_reward,Train/mean_reward,2927.0,98.52359008789062,98.53534168649522
train_mean_reward,Train/mean_reward,2928.0,98.5252685546875,98.53332706013367
train_mean_reward,Train/mean_reward,2929.0,98.5029067993164,98.52724300797023
train_mean_reward,Train/mean_reward,2930.0,98.49464416503906,98.520723239384
train_mean_reward,Train/mean_reward,2931.0,98.49464416503906,98.51550742451502
train_mean_reward,Train/mean_reward,2932.0,98.5057373046875,98.51355340054951
train_mean_reward,Train/mean_reward,2933.0,97.41383361816406,98.29360944407242
train_mean_reward,Train/mean_reward,2934.0,97.40742492675781,98.11637254060949
train_mean_reward,Train/mean_reward,2935.0,97.4012222290039,97.97334247828837
train_mean_reward,Train/mean_reward,2936.0,97.40876007080078,97.86042599679085
train_mean_reward,Train/mean_reward,2937.0,97.40454864501953,97.76925052643658
train_mean_reward,Train/mean_reward,2938.0,97.41249084472656,97.69789859009458
train_mean_reward,Train/mean_reward,2939.0,97.3743667602539,97.63319222412645
train_mean_reward,Train/mean_reward,2940.0,97.39082336425781,97.58471845215273
train_mean_reward,Train/mean_reward,2941.0,97.38380432128906,97.54453562598
train_mean_reward,Train/mean_reward,2942.0,97.37916564941406,97.51146163066682
train_mean_reward,Train/mean_reward,2943.0,97.36199188232422,97.4815676809983
train_mean_reward,Train/mean_reward,2944.0,97.37433624267578,97.4601213933338
train_mean_reward,Train/mean_reward,2945.0,97.37433624267578,97.4429643632022
train_mean_reward,Train/mean_reward,2946.0,97.39655303955078,97.4336820984719
train_mean_reward,Train/mean_reward,2947.0,97.39655303955078,97.42625628668767
train_mean_reward,Train/mean_reward,2948.0,97.39079284667969,97.41916359868608
train_mean_reward,Train/mean_reward,2949.0,98.26964569091797,97.58926001713246
train_mean_reward,Train/mean_reward,2950.0,98.28218841552734,97.72784569681144
train_mean_reward,Train/mean_reward,2951.0,99.14470672607422,98.011217902664
train_mean_reward,Train/mean_reward,2952.0,99.14256286621094,98.23748689537338
train_mean_reward,Train/mean_reward,2953.0,99.1559066772461,98.42117085174793
train_mean_reward,Train/mean_reward,2954.0,99.13680267333984,98.56429721606631
train_mean_reward,Train/mean_reward,2955.0,99.11681365966797,98.67480050478663
train_mean_reward,Train/mean_reward,2956.0,99.13530731201172,98.76690186623165
train_mean_reward,Train/mean_reward,2957.0,99.13348388671875,98.84021827032906
train_mean_reward,Train/mean_reward,2958.0,99.1502685546875,98.90222832720075
train_mean_reward,Train/mean_reward,2959.0,99.13679504394531,98.94914167054966
train_mean_reward,Train/mean_reward,2960.0,99.12305450439453,98.98392423731863
train_mean_reward,Train/mean_reward,2961.0,99.12305450439453,99.0117502907338
train_mean_reward,Train/mean_reward,2962.0,99.12748718261719,99.03489766911048
train_mean_reward,Train/mean_reward,2963.0,99.12748718261719,99.05341557181183
train_mean_reward,Train/mean_reward,2964.0,99.10725402832031,99.06418326311352
train_mean_reward,Train/mean_reward,2965.0,99.12284851074219,99.07591631263927
train_mean_reward,Train/mean_reward,2966.0,98.36097717285156,98.93292848468172
train_mean_reward,Train/mean_reward,2967.0,98.36078643798828,98.81850007534304
train_mean_reward,Train/mean_reward,2968.0,98.38350677490234,98.7315014152549
train_mean_reward,Train/mean_reward,2969.0,98.40312957763672,98.66582704773127
train_mean_reward,Train/mean_reward,2970.0,98.43980407714844,98.62062245361471
train_mean_reward,Train/mean_reward,2971.0,98.45262908935547,98.58702378076286
train_mean_reward,Train/mean_reward,2972.0,98.47239685058594,98.56409839472748
train_mean_reward,Train/mean_reward,2973.0,98.47220611572266,98.54571993892651
train_mean_reward,Train/mean_reward,2974.0,98.50847625732422,98.53827120260605
train_mean_reward,Train/mean_reward,2975.0,98.4878158569336,98.52818013347157
train_mean_reward,Train/mean_reward,2976.0,98.4713134765625,98.51680680208975
train_mean_reward,Train/mean_reward,2977.0,98.482177734375,98.5098809885468
train_mean_reward,Train/mean_reward,2978.0,98.49594116210938,98.50709302325932
train_mean_reward,Train/mean_reward,2979.0,98.49712371826172,98.5050991622598
train_mean_reward,Train/mean_reward,2980.0,98.51717376708984,98.50751408322581
train_mean_reward,Train/mean_reward,2981.0,98.51655578613281,98.50932242380722
train_mean_reward,Train/mean_reward,2982.0,97.72923278808594,98.35330449666296
train_mean_reward,Train/mean_reward,2983.0,97.73590087890625,98.22982377311162
train_mean_reward,Train/mean_reward,2984.0,97.75492858886719,98.13484473626274
train_mean_reward,Train/mean_reward,2985.0,97.75995635986328,98.05986706098285
train_mean_reward,Train/mean_reward,2986.0,97.76795196533203,98.00148404185269
train_mean_reward,Train/mean_reward,2987.0,97.75146484375,97.95148020223216
train_mean_reward,Train/mean_reward,2988.0,97.77690124511719,97.91656441080916
train_mean_reward,Train/mean_reward,2989.0,97.77381896972656,97.88801532259265
train_mean_reward,Train/mean_reward,2990.0,97.7881088256836,97.86803402321084
train_mean_reward,Train/mean_reward,2991.0,97.78197479248047,97.85082217706476
train_mean_reward,Train/mean_reward,2992.0,98.63526916503906,98.00771157465962
train_mean_reward,Train/mean_reward,2993.0,98.63932800292969,98.13403486031363
train_mean_reward,Train/mean_reward,2994.0,98.65695190429688,98.23861826911028
train_mean_reward,Train/mean_reward,2995.0,98.66496276855469,98.32388716899915
train_mean_reward,Train/mean_reward,2996.0,98.66496276855469,98.39210228891025
train_mean_reward,Train/mean_reward,2997.0,98.66276550292969,98.44623493171414
train_mean_reward,Train/mean_reward,2998.0,98.64810180664062,98.48660830669944
train_mean_reward,Train/mean_reward,2999.0,98.63911437988281,98.51710952133611
train_mean_reward,Train/mean_reward,3000.0,98.59564208984375,98.53281603503764
train_mean_reward,Train/mean_reward,3001.0,98.60625457763672,98.54750374355746
train_mean_reward,Train/mean_reward,3002.0,98.61668395996094,98.56133978683815
train_mean_reward,Train/mean_reward,3003.0,98.63152313232422,98.57537645593536
train_mean_reward,Train/mean_reward,3004.0,98.63152313232422,98.58660579121313
train_mean_reward,Train/mean_reward,3005.0,98.62311553955078,98.59390774088065
train_mean_reward,Train/mean_reward,3006.0,98.62311553955078,98.59974930061468
train_mean_reward,Train/mean_reward,3007.0,98.58665466308594,98.59713037310894
train_mean_reward,Train/mean_reward,3008.0,98.58665466308594,98.59503523110435
train_mean_reward,Train/mean_reward,3009.0,98.64112091064453,98.60425236701238
train_mean_reward,Train/mean_reward,3010.0,98.64112091064453,98.61162607573881
train_mean_reward,Train/mean_reward,3011.0,98.6747055053711,98.62424196166526
train_mean_reward,Train/mean_reward,3012.0,98.6633529663086,98.63206416259393
train_mean_reward,Train/mean_reward,3013.0,98.66747283935547,98.63914589794625
train_mean_reward,Train/mean_reward,3014.0,97.87115478515625,98.48554767538825
train_mean_reward,Train/mean_reward,3015.0,97.87115478515625,98.36266909734185
train_mean_reward,Train/mean_reward,3016.0,97.85077667236328,98.26029061234613
train_mean_reward,Train/mean_reward,3017.0,97.8575668334961,98.17974585657612
train_mean_reward,Train/mean_reward,3018.0,98.91004180908203,98.3258050470773
train_mean_reward,Train/mean_reward,3019.0,98.91004180908203,98.44265239947825
train_mean_reward,Train/mean_reward,3020.0,98.93397521972656,98.5409169635279
train_mean_reward,Train/mean_reward,3021.0,98.93397521972656,98.61952861476763
train_mean_reward,Train/mean_reward,3022.0,98.93141174316406,98.68190524044692
train_mean_reward,Train/mean_reward,3023.0,98.93141174316406,98.73180654099035
train_mean_reward,Train/mean_reward,3024.0,98.95367431640625,98.77618009607353
train_mean_reward,Train/mean_reward,3025.0,98.93614959716797,98.80817399629241
train_mean_reward,Train/mean_reward,3026.0,98.91854858398438,98.83024891383081
train_mean_reward,Train/mean_reward,3027.0,98.9270248413086,98.84960409932637
train_mean_reward,Train/mean_reward,3028.0,98.9353256225586,98.86674840397282
train_mean_reward,Train/mean_reward,3029.0,98.909912109375,98.87538114505327
train_mean_reward,Train/mean_reward,3030.0,98.89973449707031,98.88025181545667
train_mean_reward,Train/mean_reward,3031.0,98.90681457519531,98.8855643674044
train_mean_reward,Train/mean_reward,3032.0,98.89836120605469,98.88812373513446
train_mean_reward,Train/mean_reward,3033.0,98.89681243896484,98.88986147590053
train_mean_reward,Train/mean_reward,3034.0,98.88908386230469,98.88970595318136
train_mean_reward,Train/mean_reward,3035.0,98.87294006347656,98.8863527752404
train_mean_reward,Train/mean_reward,3036.0,97.30731964111328,98.57054614841498
train_mean_reward,Train/mean_reward,3037.0,97.26564025878906,98.30956497048979
train_mean_reward,Train/mean_reward,3038.0,97.26600646972656,98.10085327033715
train_mean_reward,Train/mean_reward,3039.0,97.24987030029297,97.93065667632833
train_mean_reward,Train/mean_reward,3040.0,97.2529525756836,97.79511585619937
train_mean_reward,Train/mean_reward,3041.0,97.23344421386719,97.68278152773294
train_mean_reward,Train/mean_reward,3042.0,98.00183868408203,97.74659295900275
train_mean_reward,Train/mean_reward,3043.0,97.99544525146484,97.79636341749517
train_mean_reward,Train/mean_reward,3044.0,98.00067138671875,97.83722501133988
train_mean_reward,Train/mean_reward,3045.0,97.96276092529297,97.8623321941305
train_mean_reward,Train/mean_reward,3046.0,97.95272064208984,97.88040988372236
train_mean_reward,Train/mean_reward,3047.0,97.94876861572266,97.89408163012243
train_mean_reward,Train/mean_reward,3048.0,97.95299530029297,97.90586436415654
train_mean_reward,Train/mean_reward,3049.0,97.95075988769531,97.91484346886429
train_mean_reward,Train/mean_reward,3050.0,97.96052551269531,97.9239798776305
train_mean_reward,Train/mean_reward,3051.0,97.94828033447266,97.92883996899894
train_mean_reward,Train/mean_reward,3052.0,97.93557739257812,97.93018745371478
train_mean_reward,Train/mean_reward,3053.0,98.680419921875,98.08023394734683
train_mean_reward,Train/mean_reward,3054.0,98.68767547607422,98.2017222530923
train_mean_reward,Train/mean_reward,3055.0,98.67810821533203,98.29699944554025
train_mean_reward,Train/mean_reward,3056.0,98.65848541259766,98.36929663895174
train_mean_reward,Train/mean_reward,3057.0,98.63946533203125,98.42333037756765
train_mean_reward,Train/mean_reward,3058.0,98.63235473632812,98.46513524931976
train_mean_reward,Train/mean_reward,3059.0,98.61932373046875,98.49597294554957
train_mean_reward,Train/mean_reward,3060.0,98.61390686035156,98.51955972850996
train_mean_reward,Train/mean_reward,3061.0,98.59363555908203,98.53437489462438
train_mean_reward,Train/mean_reward,3062.0,98.59363555908203,98.54622702751591
train_mean_reward,Train/mean_reward,3063.0,98.63847351074219,98.56467632416116
train_mean_reward,Train/mean_reward,3064.0,98.63847351074219,98.57943576147736
train_mean_reward,Train/mean_reward,3065.0,98.61824035644531,98.58719668047095
train_mean_reward,Train/mean_reward,3066.0,98.61824035644531,98.59340541566583
train_mean_reward,Train/mean_reward,3067.0,98.61194610595703,98.59711355372407
train_mean_reward,Train/mean_reward,3068.0,98.61006927490234,98.59970469795972
train_mean_reward,Train/mean_reward,3069.0,98.5137939453125,98.58252254743029
train_mean_reward,Train/mean_reward,3070.0,98.53468322753906,98.57295468345204
train_mean_reward,Train/mean_reward,3071.0,98.5647201538086,98.57130777752336
train_mean_reward,Train/mean_reward,3072.0,98.56041717529297,98.56912965707728
train_mean_reward,Train/mean_reward,3073.0,98.53913116455078,98.56312995857198
train_mean_reward,Train/mean_reward,3074.0,98.53913116455078,98.55833019976774
train_mean_reward,Train/mean_reward,3075.0,98.51500701904297,98.54966556362278
train_mean_reward,Train/mean_reward,3076.0,98.51500701904297,98.54273385470681
train_mean_reward,Train/mean_reward,3077.0,98.47269439697266,98.52872596315999
train_mean_reward,Train/mean_reward,3078.0,98.47269439697266,98.51751964992252
train_mean_reward,Train/mean_reward,3079.0,98.48148345947266,98.51031241183256
train_mean_reward,Train/mean_reward,3080.0,98.48148345947266,98.50454662136059
train_mean_reward,Train/mean_reward,3081.0,99.2313461303711,98.64990652316268
train_mean_reward,Train/mean_reward,3082.0,99.2313461303711,98.76619444460437
train_mean_reward,Train/mean_reward,3083.0,99.22488403320312,98.85793236232412
train_mean_reward,Train/mean_reward,3084.0,99.19873046875,98.9260919836093
train_mean_reward,Train/mean_reward,3085.0,99.20797729492188,98.98246904587181
train_mean_reward,Train/mean_reward,3086.0,99.20797729492188,99.02757069568183
train_mean_reward,Train/mean_reward,3087.0,99.16959381103516,99.0559753187525
train_mean_reward,Train/mean_reward,3088.0,99.16959381103516,99.07869901720903
train_mean_reward,Train/mean_reward,3089.0,99.16117858886719,99.09519493154066
train_mean_reward,Train/mean_reward,3090.0,99.16117858886719,99.10839166300596
train_mean_reward,Train/mean_reward,3091.0,99.14873504638672,99.11646033968212
train_mean_reward,Train/mean_reward,3092.0,99.15797424316406,99.1247631203785
train_mean_reward,Train/mean_reward,3093.0,98.01239776611328,98.90229004952546
train_mean_reward,Train/mean_reward,3094.0,98.03441619873047,98.72871527936647
train_mean_reward,Train/mean_reward,3095.0,98.0539321899414,98.59375866148146
train_mean_reward,Train/mean_reward,3096.0,98.03003692626953,98.48101431443908
train_mean_reward,Train/mean_reward,3097.0,98.055419921875,98.39589543592626
train_mean_reward,Train/mean_reward,3098.0,98.055419921875,98.32780033311602
train_mean_reward,Train/mean_reward,3099.0,98.02465057373047,98.26717038123891
train_mean_reward,Train/mean_reward,3100.0,98.02465057373047,98.21866641973722
train_mean_reward,Train/mean_reward,3101.0,98.0324935913086,98.1814318540515
train_mean_reward,Train/mean_reward,3102.0,98.0324935913086,98.15164420150292
train_mean_reward,Train/mean_reward,3103.0,98.03396606445312,98.12810857409296
train_mean_reward,Train/mean_reward,3104.0,98.05372619628906,98.11323209853218
train_mean_reward,Train/mean_reward,3105.0,98.06005096435547,98.10259587169685
train_mean_reward,Train/mean_reward,3106.0,99.6202392578125,98.40612454891998
train_mean_reward,Train/mean_reward,3107.0,99.61793518066406,98.6484866752688
train_mean_reward,Train/mean_reward,3108.0,99.64411163330078,98.8476116668752
train_mean_reward,Train/mean_reward,3109.0,99.64262390136719,99.0066141137736
train_mean_reward,Train/mean_reward,3110.0,99.62662506103516,99.1306163032259
train_mean_reward,Train/mean_reward,3111.0,99.6446762084961,99.23342828427994
train_mean_reward,Train/mean_reward,3112.0,99.6508560180664,99.31691383103723
train_mean_reward,Train/mean_reward,3113.0,99.6441879272461,99.382368650279
train_mean_reward,Train/mean_reward,3114.0,99.64995574951172,99.43588607012555
train_mean_reward,Train/mean_reward,3115.0,99.64995574951172,99.47870000600278
train_mean_reward,Train/mean_reward,3116.0,99.39778900146484,99.46251780509519
train_mean_reward,Train/mean_reward,3117.0,99.39778900146484,99.44957204436912
train_mean_reward,Train/mean_reward,3118.0,99.40449523925781,99.44055668334686
train_mean_reward,Train/mean_reward,3119.0,99.40214538574219,99.43287442382592
train_mean_reward,Train/mean_reward,3120.0,99.3837890625,99.42305735156074
train_mean_reward,Train/mean_reward,3121.0,99.38017272949219,99.41448042714704
train_mean_reward,Train/mean_reward,3122.0,99.3856201171875,99.40870836515512
train_mean_reward,Train/mean_reward,3123.0,99.41108703613281,99.40918409935067
train_mean_reward,Train/mean_reward,3124.0,99.40741729736328,99.40883073895318
train_mean_reward,Train/mean_reward,3125.0,99.42476654052734,99.41201789926802
train_mean_reward,Train/mean_reward,3126.0,99.3990707397461,99.40942846736364
