metric,env_steps,ppo_mean,ppo_std,dreamer_mean,dreamer_std,ppo_seed_0,ppo_seed_1,dreamer_seed_0,dreamer_seed_1
mean_episode_return,172800.0,100.3569564819336,0.8560958862304631,94.45198650851457,0.6641636443724224,101.21305236816406,99.50086059570313,93.78782286414214,95.11615015288699
mean_episode_return,174000.0,100.44078922271729,0.7793292999267578,94.47089010261831,0.38206154318859126,101.22011852264404,99.66145992279053,94.08882855942973,94.85295164580691
mean_episode_return,175200.0,99.9746940612793,0.19967155456542685,93.68150796433798,0.8959053451469217,100.17436561584472,99.77502250671387,92.78560261919105,94.5774133094849
mean_episode_return,176400.0,99.89366607666015,0.18990859985350994,93.68410305880042,0.4123500510995157,100.08357467651366,99.70375747680664,93.2717530077009,94.09645310989993
mean_episode_return,177600.0,99.82207794189452,0.26653823852539205,93.68669815326285,0.071205242947876,100.08861618041992,99.55553970336913,93.75790339621072,93.61549291031497
mean_episode_return,178800.0,99.22940425872802,0.8282556533813477,93.68929324772529,0.5547605369952819,100.05765991210937,98.40114860534668,94.24405378472056,93.13453271073
mean_episode_return,180000.0,98.67980480194092,0.3204011917114258,93.69188834218772,1.0383158310426737,99.00020599365234,98.35940361022949,94.73020417323039,92.65357251114504
mean_episode_return,181200.0,98.71812582015991,0.3871094703674345,93.93963024220932,1.6104938291935509,99.10523529052735,98.33101634979248,95.55012407140286,92.32913641301576
mean_episode_return,182400.0,98.72715682983399,0.3724861145019531,94.21668468477029,2.1926386944229748,99.09964294433594,98.35467071533203,96.40932337919325,92.0240459903473
mean_episode_return,183600.0,98.65506715774535,1.2746420860290542,94.49373912733124,2.7747835596523913,99.92970924377441,97.3804250717163,97.26852268698363,91.71895556767885
mean_episode_return,184800.0,98.94351348876953,1.0374946594238281,94.77079356989219,3.356928424881815,99.98100814819335,97.9060188293457,98.127721994774,91.41386514501038
mean_episode_return,186000.0,99.08961334228516,0.8716972351074261,94.67340276885716,3.484477800859416,99.96131057739258,98.21791610717773,98.15788056971658,91.18892496799775
mean_episode_return,187200.0,98.6598087310791,0.4461986541748004,94.68058151020306,3.685940173644525,99.1060073852539,98.2136100769043,98.36652168384758,90.99464133655853
mean_episode_return,188400.0,99.24334182739258,0.3490270614624009,94.68776025154895,3.8874025464296267,99.59236888885498,98.89431476593018,98.57516279797858,90.80035770511932
mean_episode_return,189600.0,99.25767765045165,0.5927400588989187,94.69493899289483,4.0888649192147355,99.85041770935058,98.66493759155274,98.78380391210958,90.6060740736801
mean_episode_return,190800.0,98.51217164993287,1.1927447319030762,94.61668756610955,4.045549046489796,99.70491638183594,97.31942691802979,98.66223661259934,90.57113851961975
mean_episode_return,192000.0,98.4829200744629,1.0968864440918011,94.61612583735376,3.9530169179537253,99.57980651855469,97.38603363037109,98.5691427553075,90.66310891940005
mean_episode_return,193200.0,98.400315284729,1.1987297058105497,94.615564108598,3.8604847894176544,99.59904499053955,97.20158557891845,98.47604889801565,90.75507931918034
mean_episode_return,194400.0,97.83750190734864,0.8387905120849624,94.61500237984222,3.7679526608815905,98.6762924194336,96.99871139526367,98.38295504072381,90.84704971896063
mean_episode_return,195600.0,97.38447885513305,1.28106241226196,94.29283094573358,3.3203908076338493,98.66554126739501,96.1034164428711,97.61322175336744,90.97244013809974
mean_episode_return,196800.0,97.21112251281738,0.4549495697021513,94.42874967730944,3.278646782099109,97.66607208251953,96.75617294311523,97.70739645940854,91.15010289521032
mean_episode_return,198000.0,96.69632654190063,0.5665188789367619,94.56466840888527,3.236902756564369,97.2628454208374,96.12980766296387,97.80157116544964,91.3277656523209
mean_episode_return,199200.0,97.26297245025634,1.2396673202514634,94.70058714046112,3.195158731029629,98.50263977050781,96.02330513000489,97.89574587149075,91.50542840943149
