metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1,state_raw_seed_0,state_raw_seed_1,vision_raw_seed_0,vision_raw_seed_1
mean_episode_return,38400.0,44.33259692646208,6.127629609335038,67.7173418771653,4.588677497137159,50.46022653579712,38.20496731712704,63.128664380028134,72.30601937430245,88.95602416992188,76.93321228027344,71.74337768554688,87.71276092529297
mean_episode_return,40000.0,47.80460651715597,6.459221737725393,68.27326020172664,5.061139237313043,54.26382825488136,41.345384779430574,63.2121209644136,73.33439943903969,90.76677703857422,78.84313201904297,62.921857833862305,42.62565207481384
mean_episode_return,41600.0,51.24677235739571,6.737290473211377,66.76305328664326,4.149662591162183,57.984062830607094,44.50948188418434,62.61339069548107,70.91271587780544,90.76677703857422,82.3432846069336,54.100337982177734,-2.461456775665283
mean_episode_return,43200.0,54.46266910008022,6.731614975702197,64.65519155774797,3.3227179845174177,61.19428407578241,47.73105412437802,61.33247357323056,67.9779095422654,89.91044616699219,83.55026245117188,45.278818130493164,14.127192258834839
mean_episode_return,44800.0,57.60103986376808,6.5815149715968495,62.72244444347563,3.05704207647414,64.18255483536493,51.019524892171226,59.66540236700149,65.77948651994977,89.52054595947266,84.95513153076172,36.457298278808594,30.71584129333496
mean_episode_return,46400.0,60.903925986517045,6.224459057762509,61.91365489505586,2.332873957497732,67.12838504427955,54.679466928754536,59.58078093755813,64.2465288525536,88.95010375976562,91.17715072631836,68.97645950317383,45.815213203430176
mean_episode_return,48000.0,64.25715385164533,5.8170614015488376,62.6294085865929,1.367816811516171,70.07421525319417,58.44009245009649,61.26159177507673,63.99722539810907,88.95010375976562,93.29150390625,101.49562072753906,60.91458511352539
mean_episode_return,49600.0,67.54303550720215,5.396721294948033,62.27651238441467,1.2167479537782242,72.93975680215019,62.14631421225412,61.05976443063645,63.4932603381929,86.71478271484375,92.1490249633789,57.40530252456665,43.70932483673096
mean_episode_return,51200.0,70.70281015123639,5.040996778578986,61.487560919352944,0.7902483145395927,75.74380692981538,65.6618133726574,60.69731260481335,62.27780923389253,85.55686950683594,92.42355346679688,13.314984321594238,26.504064559936523
mean_episode_return,52800.0,73.30501588185628,4.667135919843403,62.25820079303924,1.488242592130387,77.97215180169968,68.63787996201287,63.74644338516962,60.769958200908846,84.27944946289062,90.9996109008789,44.24101495742798,18.099612712860107
mean_episode_return,54400.0,75.35587229047502,4.361460277012419,61.99404031889779,4.24477526119777,79.71733256748745,70.99441201346261,66.23881558009556,57.74926505770002,81.2191162109375,83.68368530273438,75.16704559326172,9.695160865783691
mean_episode_return,56000.0,77.26043546767463,4.05212193443662,59.93311956950596,5.67068524587722,81.31255740211124,73.208313533238,65.60380481538319,54.262434323628746,80.92268371582031,82.4817123413086,52.10996437072754,23.271503925323486
mean_episode_return,57600.0,79.02181411924816,3.773993492126465,57.64345362072899,5.729526587894984,82.79580761137463,75.2478206271217,63.37298020862398,51.91392703283401,80.92268371582031,82.91126251220703,29.05288314819336,36.84784698486328
mean_episode_return,59200.0,80.49391106196812,3.3050809133620476,55.43281132834298,5.6501229149954675,83.79899197533017,77.18883014860607,61.08293424333845,49.782688413347515,80.92268371582031,82.81707382202148,38.264244079589844,31.082039833068848
mean_episode_return,60800.0,81.69918455396379,2.507434708731516,53.17270723978679,5.883358637491863,84.20661926269531,79.19174984523228,59.05606587727865,47.28934860229492,76.87152862548828,85.97462463378906,47.47560501098633,25.316232681274414
mean_episode_return,62400.0,82.81779221126013,1.5758115223475855,51.58926339376541,6.11312182744344,84.3936037336077,81.24198068891253,57.70238522120884,45.476141566321964,76.87152862548828,91.16083526611328,65.29717826843262,41.43733882904053
mean_episode_return,64000.0,83.68068676903134,0.6219473339262436,51.16574752898443,6.7017951919918985,84.30263410295758,83.0587394351051,57.86754272097633,44.463952336992534,76.61602783203125,91.64073944091797,83.1187515258789,57.55844497680664
mean_episode_return,65600.0,84.3087927500407,0.34374118986583824,51.47326984859649,7.146727720896404,83.96505156017486,84.65253393990653,58.61999756949289,44.32654212770008,74.86168670654297,93.73331069946289,81.37796783447266,75.22853660583496
mean_episode_return,67200.0,84.74488149370467,1.162254969278969,51.999798070816766,7.249182405925932,83.58262652442569,85.90713646298363,59.2489804767427,44.75061566489084,74.76692199707031,94.45082092285156,79.6371841430664,92.89862823486328
mean_episode_return,68800.0,85.15483165922619,1.7911478678385464,52.28010320663452,7.809743177323114,83.36368379138764,86.94597952706474,60.089846383957635,44.47036002931141,76.19704818725586,94.8982925415039,84.9388542175293,83.98664855957031
mean_episode_return,70400.0,85.35019138881138,2.453493572416761,52.447026547931486,8.629891282036194,82.89669781639462,87.80368496122814,61.076917829967684,43.817135265895296,76.286865234375,93.45915985107422,90.24052429199219,75.07466888427734
mean_episode_return,72000.0,85.58585439409529,3.108915147327245,52.80808673586164,9.16509930292765,82.47693924676804,88.69476954142253,61.973186038789294,43.64298743293399,80.14109420776367,95.64598846435547,90.56501007080078,84.05565643310547
mean_episode_return,73600.0,85.72726540338425,3.791210628691175,54.674244591168,8.630733734085446,81.93605477469308,89.51847603207543,63.304978325253444,46.04351085708255,79.408203125,96.1409683227539,90.88949584960938,93.0366439819336
mean_episode_return,75200.0,85.7790326618013,4.3883615221296,57.68940075806209,7.025490948132106,81.3906711396717,90.1673941839309,64.7148917061942,50.66390980992998,79.313720703125,95.97056579589844,83.7085189819336,94.56692123413086
