metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1
mean_episode_return,138000.0,90.05333437304304,3.9861599863537265,98.69040953962897,0.2880066598415638,86.06717438668932,94.03949435939677,98.40240287978742,98.97841619947054
mean_episode_return,139000.0,89.92147081742056,4.000485015059702,98.83147891333198,0.28830421576503795,85.92098580236086,93.92195583248026,98.54317469756694,99.11978312909702
mean_episode_return,140000.0,89.78960726179808,4.014810043765678,98.97254828703498,0.2886017716885121,85.7747972180324,93.80441730556376,98.68394651534648,99.2611500587235
mean_episode_return,141000.0,89.01148909989293,4.837459306140801,99.023688034338,0.23240221797757243,84.17402979375213,93.84894840603373,98.79128581636043,99.25609025231557
mean_episode_return,142000.0,89.16288209988127,4.755243939819458,99.0685759894314,0.1722750577145007,84.40763816006181,93.91812603970072,98.8963009317169,99.2408510471459
mean_episode_return,143000.0,89.3142750998696,4.673028573498115,99.1134639445248,0.11214789745144316,84.64124652637149,93.98730367336772,99.00131604707335,99.22561184197623
mean_episode_return,144000.0,89.46566809985794,4.590813207176772,99.15835189961818,0.05202073718837141,84.87485489268117,94.05648130703472,99.10633116242981,99.21037263680655
mean_episode_return,145000.0,89.61706109984627,4.508597840855437,99.20323985471157,0.00810642307468612,85.10846325899084,94.12565894070171,99.21134627778626,99.19513343163689
mean_episode_return,146000.0,90.65514126576164,3.551509327489633,98.91058715580562,0.24910316747477879,87.103631938272,94.20665059325127,98.66148398833084,99.1596903232804
mean_episode_return,147000.0,91.15796912773509,3.131469720015616,98.5944690638409,0.5283736016636098,88.02649940771947,94.2894388477507,98.06609546217729,99.1228426655045
mean_episode_return,148000.0,91.66079698970854,2.711430112541592,98.27835097187616,0.8076440358524549,88.94936687716695,94.37222710225014,97.47070693602372,99.08599500772863
mean_episode_return,149000.0,92.163624851682,2.2913905050675822,97.96223287991144,1.0869144700412932,89.87223434661442,94.45501535674958,96.87531840987015,99.04914734995273
mean_episode_return,150000.0,92.66645271365546,1.8713508975935582,97.64611478794671,1.3661849042301384,90.7951018160619,94.53780361124902,96.27992988371658,99.01229969217685
mean_episode_return,151000.0,93.20674549282352,1.3448618989443304,96.99301305454351,1.9764543435506994,91.86188359387918,94.55160739176785,95.01655871099281,98.96946739809421
mean_episode_return,152000.0,93.56703120789054,0.9878892379382336,96.31648465087986,2.6097344088964647,92.5791419699523,94.55492044582877,93.7067502419834,98.92621905977633
mean_episode_return,153000.0,93.92731692295757,0.6309165769321439,95.63995624721623,3.24301447424223,93.29640034602542,94.55823349988971,92.396941772974,98.88297072145846
mean_episode_return,154000.0,94.2876026380246,0.27394391592605416,94.96342784355258,3.8762945395879953,94.01365872209854,94.56154655395065,91.08713330396459,98.83972238314058
mean_episode_return,155000.0,94.64788835309162,0.08302874508003555,94.28689943988896,4.509574604933761,94.73091709817166,94.56485960801159,89.7773248349552,98.79647404482272
mean_episode_return,156000.0,94.31715641720658,0.31194559569926383,93.56617863559055,5.19407594297315,94.00521082150732,94.62910201290585,88.3721026926174,98.7602545785637
mean_episode_return,157000.0,94.58667615267834,0.11593401893512123,92.84238563231754,5.882138118151673,94.47074213374322,94.70261017161346,86.96024751416587,98.72452375046922
mean_episode_return,158000.0,94.8561958881501,0.08007755782902848,92.11859262904453,6.570200293330188,94.93627344597913,94.77611833032107,85.54839233571434,98.68879292237472
mean_episode_return,159000.0,95.12571562362186,0.2760891345931711,91.39479962577153,7.258262468508711,95.40180475821504,94.8496264890287,84.13653715726281,98.65306209428023
mean_episode_return,160000.0,95.39523535909362,0.4721007113573137,90.67100662249851,7.946324643687227,95.86733607045093,94.9231346477363,82.72468197881128,98.61733126618573
mean_episode_return,161000.0,95.29368280494191,0.12165934772903597,89.96898571808433,8.548518150197964,95.41534215267095,95.17202345721287,81.42046756788636,98.51750386828229
mean_episode_return,162000.0,95.60472692372508,0.15714386682652304,89.26847838204003,9.144742177068686,95.7618707905516,95.44758305689855,80.12373620497134,98.41322055910871
mean_episode_return,163000.0,95.91577104250825,0.1926283859240172,88.5679710459957,9.740966203939408,96.10839942843226,95.72314265658423,78.8270048420563,98.30893724993511
mean_episode_return,164000.0,96.22681516129141,0.22811290502150428,87.86746370995141,10.33719023081013,96.45492806631292,95.99870225626991,77.53027347914127,98.20465394076153
mean_episode_return,165000.0,96.53785928007457,0.26359742411899134,87.16695637390708,10.933414257680852,96.80145670419357,96.27426185595559,76.23354211622623,98.10037063158794
mean_episode_return,166000.0,95.89314573900143,0.3117141923645974,86.63839900723266,11.602813263725245,95.58143154663684,96.20485993136603,75.03558574350741,98.2412122709579
mean_episode_return,167000.0,96.0121414103607,0.07085700977486198,86.12179538174436,12.277299300407371,95.94128440058583,96.08299842013555,73.844496081337,98.39909468215174
mean_episode_return,168000.0,96.13113708171994,0.17000017281486635,85.60519175625608,12.951785337089504,96.30113725453481,95.96113690890508,72.65340641916657,98.55697709334558
mean_episode_return,169000.0,96.25013275307919,0.41085735540459467,85.08858813076779,13.62627137377163,96.66099010848379,95.8392753976746,71.46231675699616,98.71485950453942
mean_episode_return,170000.0,96.36912842443844,0.6517145379943372,84.57198450527949,14.300757410453762,97.02084296243278,95.7174138864441,70.27122709482573,98.87274191573326
mean_episode_return,171000.0,94.42363111735894,1.0873167961481585,84.38440737087436,14.452422750646555,93.33631432121078,95.5109479135071,69.93198462022781,98.83683012152092
mean_episode_return,172000.0,94.4393841124454,0.8522317118283098,84.21970373584934,14.567742267019241,93.58715240061709,95.2916158242737,69.6519614688301,98.78744600286858
mean_episode_return,173000.0,94.45513710753187,0.6171466275084541,84.05500010082432,14.68306178339192,93.83799048002341,95.07228373504032,69.3719383174324,98.73806188421624
